index,title,authors,abstract,summary,source,venue_type,journal,publication_status,publication_date,doi,categories,score,matched_keywords,cited_by_count,article_url,pdf_url,open_access_status,local_pdf,pdf_download_status
11,Graph Counselor: Adaptive Graph Exploration via Multi-Agent Synergy to Enhance LLM Reasoning,Junqi Gao; Xiang Zou; Ying Ai; Dong Li; Yichen Niu; Biqing Qi; Jianxing Liu,"Graph Retrieval Augmented Generation (GraphRAG) effectively enhances external knowledge integration capabilities by explicitly modeling knowledge relationships, thereby improving the factual accuracy and generation quality of Large Language Models (LLMs) in specialized domains. However, existing methods suffer from two inherent limitations: 1) Inefficient Information Aggregation: They rely on a single agent and fixed iterative patterns, making it difficult to adaptively capture multi-level textual, structural, and degree information within graph data. 2) Rigid Reasoning Mechanism: They employ preset reasoning schemes, which cannot dynamically adjust reasoning depth nor achieve precise semantic correction. To overcome these limitations, we propose Graph Counselor, an GraphRAG method based on multi-agent collaboration. This method uses the Adaptive Graph Information Extraction Module (AGIEM), where Planning, Thought, and Execution Agents work together to precisely model complex graph structures and dynamically adjust information extraction strategies, addressing the challenges of multi-level dependency modeling and adaptive reasoning depth. Additionally, the Self-Reflection with Multiple Perspectives (SR) module improves the accuracy and semantic consistency of reasoning results through self-reflection and backward reasoning mechanisms. Experiments demonstrate that Graph Counselor outperforms existing methods in multiple graph reasoning tasks, exhibiting higher reasoning accuracy and generalization ability.Our code is available at https://github.com/gjq100/Graph-Counselor.git.",Graph Counselor 通过规划、思考与执行多智能体协同进行自适应图信息提取，并结合多视角自反思校正推理过程，从而比现有 GraphRAG 方法更有效地提升大语言模型在图推理任务中的准确性与泛化能力。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.617996578178608,large language model,,https://aclanthology.org/2025.acl-long.1202/,https://aclanthology.org/2025.acl-long.1202.pdf,open,pdf/2026-06-17_11_Graph Counselor_ Adaptive Graph Exploration via Multi-Agent Synergy to Enhance LLM Reasoning.pdf,downloaded
12,From Static to Active: Knowledge-Aware Node State Selection in Multi-view Graph Learning,Weiran Liao; Jielong Lu; Yuhong Chen; Shide Du; Hongrong Chen; Shiping Wang,"Multimedia technologies leverage multi-source to alleviate real-world data incompleteness, providing a versatile platform for multi-view learning. Among existing research, graph-based multi-view learning has achieved notable success. However, prior studies always immerse in comprehensive collaboration across all views and nodes to pursue consistency and complementary, which ignore the negative contribution of nodes from low-quality views. To overcome the above limitation, we explore node behavior selection in multi-view dynamic modeling and propose a knowledge-aware multi-view state space model. Specifically, nodes autonomously select either activation sequences or static sequences according to their current knowledge. In the former, we design the mask-based attention mechanism to capture the dynamics of node behaviors. In the latter, we construct a history pool and simulate synaptic signals to regulate the behavioral distribution of nodes. Moreover, the proposed model provides a directional inter-view diffusion equation that selectively propagates information to alleviate interference from low-quality nodes across views. Extensive experiments demonstrate that the proposed model outperforms baselines on multiple benchmarks and achieves significant performance improvement.",该论文提出一种知识感知的多视图图学习模型，让节点根据自身知识状态在“动态激活”与“静态保持”之间自适应选择，并通过定向跨视图扩散抑制低质量视图节点的干扰，从而显著提升多视图图学习性能。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i28.39518,Advanced Graph Neural Networks; Domain Adaptation and Few-Shot Learning; Human Pose and Action Recognition,3.6153483934099806,diffusion,1,https://doi.org/10.1609/aaai.v40i28.39518,,diamond,,no_pdf_url
13,Inductive Learning on Heterogeneous Graphs Enhanced by LLMs for Software Mention Detection,Gabriel Silva; Mário Rodriges; António Teixeira; Marlene Amorim,"This paper explores the synergy between Knowledge Graphs (KGs), Graph Machine Learning (Graph ML), and Large Language Models (LLMs) for multilingual Named Entity Recognition (NER) and Relation Extraction (RE), specifically targeting software mentions within the SOMD 2025 challenge. We propose a methodology where documents are first transformed into heterogeneous KGs enriched with linguistic features (Universal Dependencies) and external knowledge (entity linking). An inductive GraphSAGE model, operating on PyTorch Geometric’s ‘HeteroData‘ structure with dynamically generated multilingual embeddings, performs node classification tasks. For NER, Graph ML identifies candidate entities and types, with an LLM (DeepSeek v3) acting as a validation layer. For RE, Graph ML predicts dependency path convergence points indicative of relations, while the LLM classifies the relation type and direction based on entity context. Our results demonstrate the potential of this hybrid approach, showing significant performance gains post-competition (NER Phase 2 Macro F1 improved to 0.4364 from 0.2953, RE Phase 1 0.3355 Macro F1), which are already described in this paper, and highlighting the benefits of integrating structured graph learning with LLM reasoning for information extraction.",本文提出一种结合异构知识图谱、归纳式GraphSAGE与大语言模型的混合方法：先用图学习在多语言文本中识别软件实体与关系候选，再由LLM进行验证和关系判别，从而显著提升软件提及检测任务的NER与RE性能。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.614514029463792,knowledge graph; large language model,,https://aclanthology.org/2025.sdp-1.16/,https://aclanthology.org/2025.sdp-1.16.pdf,open,pdf/2026-06-17_13_Inductive Learning on Heterogeneous Graphs Enhanced by LLMs for Software Mention Detection.pdf,downloaded
14,RAG4GFM: Bridging Knowledge Gaps in Graph Foundation Models through Graph Retrieval Augmented Generation,"Wang, Xingliang; Liu, Zemin; Han, Junxiao; Deng, Shuiguang","Graph Foundation Models (GFMs) have demonstrated remarkable potential across graph learning tasks but face significant challenges in knowledge updating and reasoning faithfulness. To address these issues, we introduce the Retrieval-Augmented Generation (RAG) paradigm for GFMs, which leverages graph knowledge retrieval. We propose RAG4GFM, an end-to-end framework that seamlessly integrates multi-level graph indexing, task-aware retrieval, and graph fusion enhancement. RAG4GFM implements a hierarchical graph indexing architecture, enabling multi-granular graph indexing while achieving efficient logarithmic-time retrieval. The task-aware retriever implements adaptive retrieval strategies for node, edge, and graph-level tasks to surface structurally and semantically relevant evidence. The graph fusion enhancement module fuses retrieved graph features with query features and augments the topology with sparse adjacency links that preserve structural and semantic proximity, yielding a fused graph for GFM inference. Extensive experiments conducted across diverse GFM applications demonstrate that RAG4GFM significantly enhances both the efficiency of knowledge updating and reasoning faithfulness\footnote{Code: \url{https://github.com/Matrixmax/RAG4GFM}.}.",RAG4GFM提出将检索增强生成引入图基础模型，通过分层图索引、任务感知检索和图融合增强，高效补足外部图知识，从而显著提升GFMs的知识更新效率与推理可信度。,neurips,conference,NeurIPS 2025,formally_published,2026-04-23,,,3.608249239708642,foundation model,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0c3ce12ad831324fff8144c8025eb17b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/0c3ce12ad831324fff8144c8025eb17b-Paper-Conference.pdf,open,pdf/2026-06-17_14_RAG4GFM_ Bridging Knowledge Gaps in Graph Foundation Models through Graph Retrieval Augmented Generation.pdf,downloaded
15,GraphChain: Large Language Models for Large-scale Graph Analysis via Tool Chaining,"Wei, Chunyu; Hu, Wenji; Hao, Xingjia; Wang, Xin; Yang, Yifan; Wang, Yunhai; Tian, Yang; Chen, Yueguo","Large Language Models (LLMs) face significant limitations when applied to large-scale graphs, struggling with context constraints and inflexible reasoning. We introduce GraphChain, a novel framework enabling LLMs to analyze large graphs by orchestrating dynamic sequences of specialized tools, mimicking human exploratory processes. GraphChain incorporates two core technical contributions: (1) Progressive Graph Distillation, a reinforcement learning approach that learns to generate tool sequences balancing task relevance and intermediate state compression, thereby overcoming LLM context limitations. (2) Structure-aware Test-Time Adaptation (STTA), a mechanism using a lightweight, self-supervised adapter conditioned on graph spectral properties to efficiently adapt a frozen LLM policy to diverse graph structures via soft prompts without retraining. Experiments show GraphChain significantly outperforms prior methods, enabling scalable and adaptive LLM-driven graph analysis.",GraphChain 通过让大语言模型像人类一样串联调用专用图分析工具，并结合渐进式图蒸馏与结构感知测试时自适应，在不重训主体模型的情况下突破上下文限制，实现了对大规模、多样图结构的高效可扩展分析。,neurips,conference,NeurIPS 2025,formally_published,2026-04-23,,,3.6038234736349795,large language model,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0afacd536648265c03a0bd86dabb0e1a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/0afacd536648265c03a0bd86dabb0e1a-Paper-Conference.pdf,open,pdf/2026-06-17_15_GraphChain_ Large Language Models for Large-scale Graph Analysis via Tool Chaining.pdf,downloaded
16,scRAG: Hybrid Retrieval-Augmented Generation for LLM-based Cross-Tissue Single-Cell Annotation,Zhiyin Yu; Chao Zheng; Chong Chen; Xian-Sheng Hua; Xiao Luo,"In recent years, large language models (LLMs) such as GPT-4 have demonstrated impressive potential in a wide range of fields, including biology, genomics and healthcare. Numerous studies have attempted to apply pre-trained LLMs to single-cell data analysis within one tissue. However, when it comes to cross-tissue cell annotation, LLMs often suffer from unsatisfactory performance due to the lack of specialized biological knowledge regarding genes and tissues. In this paper, we introduce scRAG, a novel framework that incorporates advanced LLM-based RAG techniques into cross-tissue single-cell annotation. scRAG utilizes LLMs to retrieve structured triples from knowledge graphs and unstructured similar cell information from the reference cell database, and it generates candidate cell types. The framework further optimizes predictions by retrieving marker genes from both candidate cells and similar cells to refine its results. Extensive experiments on a cross-tissue dataset demonstrate that our scRAG framework outperforms various baselines, including generalist models, domain-specific methods, and trained classifiers. The source code is available at https://github.com/YuZhiyin/scRAG.",scRAG 是一个面向跨组织单细胞注释的混合检索增强生成框架，它结合知识图谱、参考细胞库和标记基因信息来弥补 LLM 生物学知识不足，从而显著优于通用模型、领域方法和训练型分类器。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.600107226830833,annotation; framework; knowledge graph; large language model; method; model; single-cell; single-cell-computation,,https://aclanthology.org/2025.findings-acl.53/,https://aclanthology.org/2025.findings-acl.53.pdf,open,pdf/2026-06-17_16_scRAG_ Hybrid Retrieval-Augmented Generation for LLM-based Cross-Tissue Single-Cell Annotation.pdf,downloaded
17,Injecting Structured Knowledge into LLMs via Graph Neural Networks,Zichao Li; Zong Ke; Puning Zhao,"Large language models (LLMs) have achieved remarkable success in natural language processing (NLP), but they often struggle to capture explicit linguistic structures and world knowledge. To address this limitation, we propose a hybrid model that integrates LLMs with graph neural networks (GNNs) to inject structured knowledge into NLP tasks. Our approach leverages the strengths of both components: LLMs provide rich contextual representations, while GNNs encode explicit structural priors from sources such as dependency trees, Abstract Meaning Representations (AMRs), and knowledge graphs. We evaluate the hybrid model on a diverse set of tasks, including semantic parsing, multi-hop question answering, text summarization, commonsense reasoning, and dependency parsing. Experimental results demonstrate consistent improvements over both standalone baselines and state-of-the-art methods, with relative gains of up to 2.3% in Exact Match scores for multi-hop QA and 1.7% in accuracy for commonsense reasoning. Ablation studies and sensitivity analyses further highlight the importance of balancing contextual and structural information. By bridging the gap between unstructured textual data and structured knowledge, our work advances the state of the art in NLP and paves the way for more interpretable and robust language models.",该论文提出一种将大语言模型与图神经网络结合的混合框架，通过注入依存树、AMR和知识图谱等结构化知识来弥补LLM对显式结构与世界知识建模的不足，从而在语义解析、多跳问答、摘要、常识推理等多项NLP任务上稳定提升性能与可解释性。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.566988077998994,knowledge graph; large language model,,https://aclanthology.org/2025.xllm-1.3/,https://aclanthology.org/2025.xllm-1.3.pdf,open,pdf/2026-06-17_17_Injecting Structured Knowledge into LLMs via Graph Neural Networks.pdf,downloaded
18,Digest the Knowledge: Large Language Models empowered Message Passing for Knowledge Graph Question Answering,Junhong Wan; Tao Yu; Kunyu Jiang; Yao Fu; Weihao Jiang; Jiang Zhu,"Despite their success, large language models (LLMs) suffer from notorious hallucination issue. By introducing external knowledge stored in knowledge graphs (KGs), existing methods use paths as the medium to represent the graph information that send into LLMs. However, paths only contain limited graph structure information and are unorganized with redundant sequentially appeared keywords, which are difficult for LLMs to digest. We aim to find a suitable medium that captures the essence of structure knowledge in KGs. Inspired by the Neural Message Passing in Graph Neural Networks, we propose Language Message Passing (LMP) that first learns a concise facts graph by iteratively aggregates neighbor entities and transforms them into semantic facts, and then we performs Topological Readout that encodes the graph structure information into multi-level lists of texts to augment LLMs. Our method serves as a brand-new innovative framework that brings a new perspective into KG-enhanced LLMs, and also offers human-level semantic explainability with significant performance improvements over existing methods on all 5 knowledge graph question answering datasets. Code is available at https://github.com/wanjunhong0/LMP.",TL;DR：这篇论文提出了用于知识图谱问答的 `Language Message Passing (LMP)` 框架，通过像图神经网络消息传递那样聚合邻居信息、生成精炼的语义事实图，并以拓扑化文本列表而非冗余路径输入大语言模型，从而更好利用知识图谱结构、减少幻觉并在 5 个数据集上显著提升性能。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.564559787368508,knowledge graph; large language model,,https://aclanthology.org/2025.acl-long.750/,https://aclanthology.org/2025.acl-long.750.pdf,open,pdf/2026-06-17_18_Digest the Knowledge_ Large Language Models empowered Message Passing for Knowledge Graph Question Answering.pdf,downloaded
19,Synergizing Multimodal Temporal Knowledge Graphs and Large Language Models for Social Relation Recognition,Haorui Wang; Zheng Wang; Yuxuan Zhang; Bo Wang; Bin Wu,"Recent years have witnessed remarkable advances in Large Language Models (LLMs). However, in the task of social relation recognition, Large Language Models (LLMs) encounter significant challenges due to their reliance on sequential training data, which inherently restricts their capacity to effectively model complex graph-structured relationships. To address this limitation, we propose a novel low-coupling method synergizing multimodal temporal Knowledge Graphs and Large Language Models (mtKG-LLM) for social relation reasoning. Specifically, we extract multimodal information from the videos and model the social networks as spatial Knowledge Graphs (KGs) for each scene. Temporal KGs are constructed based on spatial KGs and updated along the timeline for long-term reasoning. Subsequently, we retrieve multi-scale information from the graph-structured knowledge for LLMs to recognize the underlying social relation. Extensive experiments demonstrate that our method has achieved state-of-the-art performance in social relation recognition. Furthermore, our framework exhibits effectiveness in bridging the gap between KGs and LLMs. Our code will be released after acceptance.",该论文提出 `mtKG-LLM`，通过将视频中的多模态时序知识图谱与大语言模型低耦合结合，增强对复杂社交关系的长期推理能力，并在社会关系识别任务上取得了最先进性能。,acl_anthology,conference,EMNLP,formally_published,2025-01-01,,,3.5456030842421473,knowledge graph; large language model,,https://aclanthology.org/2025.emnlp-main.224/,https://aclanthology.org/2025.emnlp-main.224.pdf,open,pdf/2026-06-17_19_Synergizing Multimodal Temporal Knowledge Graphs and Large Language Models for Social Relation Recognition.pdf,downloaded
20,MARK: Multi-agent Collaboration with Ranking Guidance for Text-attributed Graph Clustering,Yiwei Fu; Yuxing Zhang; Chunchun Chen; Jianwen Ma; Quan Yuan; Rong-Cheng Tu; Xinli Huang; Wei Ye; Xiao Luo; Minghua Deng,"This paper studies the problem of text-attributed graph clustering, which aims to cluster each node into different groups using both textual attributes and structural information. Although graph neural networks (GNNs) have been proposed to solve this problem, their performance is usually limited when uncertain nodes are near the cluster boundaries due to label scarcity. In this paper, we introduce a new perspective of leveraging large language models (LLMs) to enhance text-attributed graph clustering and develop a novel approach named Multi-agent Collaboration with Ranking Guidance (MARK). The core of our MARK is to generate reliable guidance using the collaboration of three LLM-based agents as ranking-based supervision signals. In particular, we first conduct the coarse graph clustering, and utilize a concept agent to induce the semantics of each cluster. Then, we infer the robustness under perturbations to identify uncertain nodes and use a generation agent to produce synthetic text that closely aligns with their topology. An inference agent is adopted to provide the ranking semantics for each uncertain node in comparison to its synthetic counterpart. The consistent feedback between uncertain and synthetic texts is identified as reliable guidance for fine-tuning the clustering model within a ranking-based supervision objective. Experimental results on various benchmark datasets validate the effectiveness of the proposed MARK compared with competing baselines.",MARK 通过让三个基于大语言模型的智能体协作，为靠近簇边界的不确定节点生成可靠的排序监督信号，从而结合文本与图结构显著提升文本属性图聚类效果。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.527191471187539,large language model,,https://aclanthology.org/2025.findings-acl.314/,https://aclanthology.org/2025.findings-acl.314.pdf,open,pdf/2026-06-17_20_MARK_ Multi-agent Collaboration with Ranking Guidance for Text-attributed Graph Clustering.pdf,downloaded
21,Spatial Coordinates as a Cell Language: A Multi-Sentence Framework for Imaging Mass Cytometry Analysis,Chi-Jane Chen; Yuhang Chen; Sukwon Yun; Natalie Stanley; Tianlong Chen,"Image mass cytometry (IMC) enables high-dimensional spatial profiling by combining mass cytometry’s analytical power with spatial distributions of cell phenotypes. Recent studies leverage large language models (LLMs) to extract cell states by translating gene or protein expression into biological context. However, existing single-cell LLMs face two major challenges: (1) Integration of spatial information—they struggle to generalize spatial coordinates and effectively encode spatial context as text, and (2) Treating each cell independently—they overlook cell-cell interactions, limiting their ability to capture biological relationships. To address these limitations, we propose Spatial2Sentence, a novel framework that integrates both single-cell expression and spatial information into natural language using a multi-sentence approach. Given an expression matrix and spatial coordinates, Spatial2Sentence constructs expression similarity and distance matrices, pairing spatially adjacent and expressionally similar cells as positive pairs while using distant and dissimilar cells as negatives. These multi-sentence representations are processed by LLMs, enabling them to learn cellular interactions in both expression and spatial contexts. Equipped with multi-task learning, Spatial2Sentence outperforms existing single-cell LLMs on preprocessed IMC datasets for diabetes and brain tumors, improving cell-type classification by 5.98% and clinical status prediction by 4.18% on the diabetes dataset while enhancing interpretability. The source code can be found here: https://github.com/UNITES-Lab/Spatial2Sentence .",Spatial2Sentence将单细胞表达与空间坐标共同转化为多句自然语言表示，通过联合建模细胞间的表达相似性与空间邻近关系，提升了IMC数据中的细胞类型分类和临床状态预测性能，同时增强了结果可解释性。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.5196320863749477,cell-cell interaction; cell-communication-computation; cellular interaction; framework; integration; large language model; model; prediction; single-cell; single-cell-computation,,https://aclanthology.org/2025.findings-acl.685/,https://aclanthology.org/2025.findings-acl.685.pdf,open,pdf/2026-06-17_21_Spatial Coordinates as a Cell Language_ A Multi-Sentence Framework for Imaging Mass Cytometry Analysis.pdf,downloaded
22,Can Graph Neural Networks Learn Language with Extremely Weak Text Supervision?,Zihao Li; Lecheng Zheng; Bowen Jin; Dongqi Fu; Baoyu Jing; Yikun Ban; Jingrui He; Jiawei Han,"While great success has been achieved in building vision models with Contrastive Language-Image Pre-training (CLIP) over Internet-scale image-text pairs, building transferable Graph Neural Networks (GNNs) with CLIP pipeline is challenging because of the scarcity of labeled data and text supervision, different levels of downstream tasks, and the conceptual gaps between domains. In this work, to address these issues, we propose a multi-modal prompt learning paradigm to effectively adapt pre-trained GNN to downstream tasks and data, given only a few semantically labeled samples, each with extremely weak text supervision. Our new paradigm embeds the graphs directly in the same space as the Large Language Models (LLMs) by learning both graph prompts and text prompts simultaneously. We demonstrate the superior performance of our paradigm in few-shot, multi-task-level, and cross-domain settings. Moreover, we build the first CLIP-style zero-shot classification prototype that can generalize GNNs to unseen classes with extremely weak text supervision.",本文提出一种多模态提示学习框架，在仅有极少量且文本监督极弱的条件下，通过联合学习图提示与文本提示，将预训练GNN对齐到大语言模型语义空间，从而显著提升其在小样本、多任务层级、跨领域及零样本图分类中的泛化能力。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.5089154041895543,large language model,,https://aclanthology.org/2025.acl-long.545/,https://aclanthology.org/2025.acl-long.545.pdf,open,pdf/2026-06-17_22_Can Graph Neural Networks Learn Language with Extremely Weak Text Supervision.pdf,downloaded
23,LLM-Based Multi-Agent Systems are Scalable Graph Generative Models,Jiarui Ji; Runlin Lei; Jialing Bi; Zhewei Wei; Xu Chen; Yankai Lin; Xuchen Pan; Yaliang Li; Bolin Ding,"The structural properties of naturally arising social graphs are extensively studied to understand their evolution. Prior approaches for modeling network dynamics typically rely on rule-based models, which lack realism and generalizability, or deep learning-based models, which require large-scale training datasets. As abstract graph representations of entity-wise interactions, social graphs present an opportunity to explore network evolution mechanisms through realistic simulations of human-item interactions. Leveraging the pre-trained social consensus knowledge embedded in large language models (LLMs), we present GraphAgent-Generator (GAG), a novel simulation-based framework for dynamic, text-attributed social graph generation. GAG simulates the temporal node and edge generation processes for zero-shot social graph generation. The resulting graphs adhere to seven key macroscopic network properties, achieving an 11% improvement in microscopic graph structure metrics. Through the node classification benchmarking task, we validate that GAG effectively captures the intricate text-structure correlations in graph generation. Furthermore, GAG supports generating graphs with up to nearly 100,000 nodes or 10 million edges through large-scale LLM-based agent simulation with parallel acceleration, achieving a minimum speed-up of 90.4%. The source code is available at https://github.com/Ji-Cather/GraphAgent.",该论文提出基于大语言模型多智能体模拟的动态图生成框架 GraphAgent-Generator（GAG），可在零样本条件下生成兼具文本属性与真实网络演化规律的超大规模社交图，并在宏观与微观结构指标上显著优于已有方法。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.503347919341179,graph generative model; large language model; multi-agent system,,https://aclanthology.org/2025.findings-acl.78/,https://aclanthology.org/2025.findings-acl.78.pdf,open,pdf/2026-06-17_23_LLM-Based Multi-Agent Systems are Scalable Graph Generative Models.pdf,downloaded
24,Each graph is a new language: Graph Learning with LLMs,Huachi Zhou; Jiahe Du; Chuang Zhou; Chang Yang; Yilin Xiao; Yuxuan Xie; Xiao Huang,"Natural language has been extensively used for modeling text-attributed graphs with LLMs. Natural language is used to describe the graph for LLMs to understand or serve as component of the graph, e.g., textual attributes for embedding generation. However, natural language is inherently redundant and unstructured, making it unsuitable for modeling high-order neighbors with LLMs. Specifically, (i) graph descriptions become verbose, overwhelming LLMs, and (ii) only relying on attribute embeddings limits LLM’s ability to capture the adequate graph structural information. These limitations make it difficult to model graphs both concisely and adequately using sole natural language with LLMs.Inspired by the observation that LLMs pre-trained on one language can achieve exceptional performance on another with minimal additional training, we propose Graph-Defined Language for Large Language Model (GDL4LLM). This novel framework enables LLMs to transfer their powerful language understanding capabilities to graph-structured data. GDL4LLM translates the graph into a graph language corpus instead of graph descriptions and pre-trains LLMs on this corpus to adequately understand the graph. This corpus represents the subgraph centered around target nodes concisely with only a few tokens during fine-tuning on downstream tasks. By treating the graph as a new language, GDL4LLM enables LLMs to model text-attributed graph adequately and concisely. Extensive experiments on five datasets demonstrate that GDL4LLM outperforms description-based and embedding-based baselines by efficiently modeling different orders of neighbors.",这篇论文提出 `GDL4LLM`，将图结构视为一种“新语言”并转化为紧凑的图语言语料来预训练和微调大语言模型，从而比传统自然语言描述或属性嵌入方式更高效、更充分地建模高阶邻居信息，并在五个数据集上取得更优表现。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.5018797706005667,large language model,,https://aclanthology.org/2025.findings-acl.902/,https://aclanthology.org/2025.findings-acl.902.pdf,open,pdf/2026-06-17_24_Each graph is a new language_ Graph Learning with LLMs.pdf,downloaded
25,MuCoS: Efficient Drug–Target Discovery via Multi-Context-Aware Sampling in Knowledge Graphs,Haji Gul; Abdul Ghani Naim; Ajaz Ahmad Bhat,"Accurate prediction of drug–target interactions is critical for accelerating drug discovery. In this work, we frame drug–target prediction as a link prediction task on heterogeneous biomedical knowledge graphs (KG) that integrate drugs, proteins, diseases, pathways, and other relevant entities. Conventional KG embedding methods such as TransE and ComplEx-SE are hindered by their reliance on computationally intensive negative sampling and their limited generalization to unseen drug–target pairs. To address these challenges, we propose Multi-Context-Aware Sampling (MuCoS), a novel framework that prioritizes high-density neighbours to capture salient structural patterns and integrates these with contextual embeddings derived from BERT. By unifying structural and textual modalities and selectively sampling highly informative patterns, MuCoS circumvents the need for negative sampling, significantly reducing computational overhead while enhancing predictive accuracy for novel drug–target associations and drug targets. Extensive experiments on the KEGG50k and PharmKG-8k datasets demonstrate that MuCoS outperforms baselines, achieving up to a 13% improvement in MRR for general relation prediction on KEGG50k, a 22% improvement on PharmKG-8k, and a 6% gain in dedicated drug–target relation prediction on KEGG50k.",MuCoS将药物-靶点发现建模为异构生物医学知识图谱中的链路预测，通过结合高密度邻居的多上下文采样与BERT文本表示，在无需负采样的情况下显著降低计算开销，并提升对新型药物-靶点关联预测的准确性。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.496119452535061,knowledge graph,,https://aclanthology.org/2025.bionlp-1.27/,https://aclanthology.org/2025.bionlp-1.27.pdf,open,pdf/2026-06-17_25_MuCoS_ Efficient Drug–Target Discovery via Multi-Context-Aware Sampling in Knowledge Graphs.pdf,downloaded
26,scPilot: Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery,"Gao, Yiming; Wang, Zhen; Chen, Jefferson; Antkowiak, Mark; Hu, Mengzhou; Kong, JungHo; Pratt, Dexter; Liu, Jieyuan; Ma, Enze; Hu, Zhiting; Xing, Eric","We present scPilot, the first systematic framework to practice \textit{omics-native reasoning}: a large language model (LLM) converses in natural language while directly inspecting single-cell RNA-seq data and on-demand bioinformatics tools. scPilot converts core single-cell analyses, i.e., cell-type annotation, developmental-trajectory reconstruction, and transcription-factor targeting, into step-by-step reasoning problems that the model must solve, justify, and, when needed, revise with new evidence. To measure progress, we release \scbench, a suite of 9 expertly curated datasets and graders that faithfully evaluate the omics-native reasoning capability of scPilot w.r.t various LLMs. Experiments with o1 show that \textit{iterative} omics-native reasoning lifts average accuracy by 11\% for cell-type annotation and Gemini 2.5 Pro cuts trajectory graph-edit distance by 30\% versus one-shot prompting, while generating transparent reasoning traces that explain marker gene ambiguity and regulatory logic. By grounding LLMs in raw omics data, scPilot enables auditable, interpretable, and diagnostically informative single-cell analyses.",scPilot提出首个“组学原生推理”框架，让大语言模型能一边用自然语言逐步推理、一边直接查看单细胞RNA测序数据并调用生信工具，从而以更可审计、可解释的方式提升细胞类型注释、发育轨迹重建和转录因子靶向分析的准确性。,neurips,conference,NeurIPS 2025,formally_published,2026-04-23,,,3.4916532806080407,annotation; framework; large language model; model; single-cell; single-cell-computation,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/01dde7941bce255c2a061eef4fbb7fad-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/01dde7941bce255c2a061eef4fbb7fad-Paper-Conference.pdf,open,pdf/2026-06-17_26_scPilot_ Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery.pdf,downloaded
27,Are LLMs Truly Graph-Savvy? A Comprehensive Evaluation of Graph Generation,Ege Demirci; Rithwik Kerur; Ambuj Singh,"While large language models (LLMs) have demonstrated impressive capabilities across diverse tasks, their ability to generate valid graph structures remains underexplored. We evaluate fifteen state-of-the-art LLMs on five specialized graph generation tasks spanning delivery networks, social networks, quantum circuits, gene-disease networks, and transportation systems. We also test the LLMs using 3 different prompt types: direct, iterative feedback, and program-augmented. Models supported with explicit reasoning modules (o3-mini-high, o1, Claude 3.7 Sonnet, DeepSeek-R1) solve more than twice as many tasks as their general-purpose peers, independent of parameter count. Error forensics reveals two recurring failure modes: smaller parameter size Llama models often violate basic structural constraints, whereas Claude models respect topology but mismanage higher-order logical rules. Allowing models to refine their answers iteratively yields uneven gains, underscoring fundamental differences in error-correction capacity. This work demonstrates that graph competence stems from specialized training methodologies rather than scale, establishing a framework for developing truly graph-savvy language models. Results and verification scripts available at https://github.com/egedemirci/Are-LLMs-Truly-Graph-Savvy-A-Comprehensive-Evaluation-of-Graph-Generation.",TL;DR：该论文系统评测了15个前沿大语言模型在5类图生成任务中的表现，发现真正决定“懂图”能力的是显式推理等专门训练方法而非模型规模，且不同模型在结构约束与高阶逻辑规则上存在明显且不同的失误模式。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.482873290952689,large language model,,https://aclanthology.org/2025.acl-srw.64/,https://aclanthology.org/2025.acl-srw.64.pdf,open,pdf/2026-06-17_27_Are LLMs Truly Graph-Savvy_ A Comprehensive Evaluation of Graph Generation.pdf,downloaded
