index,title,authors,abstract,summary,source,venue_type,journal,publication_status,publication_date,doi,categories,score,matched_keywords,cited_by_count,article_url,pdf_url,open_access_status,local_pdf,pdf_download_status
11,CROSSAGENTIE: Cross-Type and Cross-Task Multi-Agent LLM Collaboration for Zero-Shot Information Extraction,Meng Lu; Yuzhang Xie; Zhenyu Bi; Shuxiang Cao; Xuan Wang,"Large language models (LLMs) excel in generating unstructured text. However, they struggle with producing structured output while maintaining accuracy in zero-shot information extraction (IE), such as named entity recognition (NER) and relation extraction (RE). To address these challenges, we propose CROSSAGENTIE, a multi-agent framework that enhances zero-shot IE through multi-agent LLM collaboration. CROSSAGENTIE refines LLM predictions iteratively through two mechanisms: intra-group cross-type debate, which resolves entity-label conflicts through context-based evidence and confidence aggregation, and inter-group cross-task debate, where NER and RE mutually refine outputs via bidirectional feedback. Furthermore, we introduce template fine-tuning, distilling high-confidence multi-agent outputs into a single model, significantly reducing inference cost while preserving accuracy. Experiments across five NER and five RE datasets show that CROSSAGENTIE significantly outperforms state-of-the-art zero-shot baselines by a large margin. CROSSAGENTIE effectively addresses LLMs limitations in structured prediction with an effective and efficient approach for zero-shot information extraction.",CROSSAGENTIE 通过跨类型与跨任务的多智能体协作辩论机制，让 NER 和 RE 在零样本信息抽取中相互校正并迭代优化结构化预测，同时结合模板微调在显著降低推理成本的情况下大幅超越现有方法。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.212872509433533,large language model,,https://aclanthology.org/2025.findings-acl.718/,https://aclanthology.org/2025.findings-acl.718.pdf,open,pdf/2026-06-19_11_CROSSAGENTIE_ Cross-Type and Cross-Task Multi-Agent LLM Collaboration for Zero-Shot Information Extraction.pdf,downloaded
12,AIDE: Attribute-Guided MultI-Hop Data Expansion for Data Scarcity in Task-Specific Fine-tuning,Jiayu Li; Jennifer Zhu; Fang Liu; Yanjun Qi,"Fine-tuning large language models (LLMs) for specific tasks requires diverse, high-quality training data. However, obtaining sufficient relevant data remains a significant challenge. Existing data synthesis methods either depend on extensive seed datasets or struggle to balance task relevance and data diversity. To address these challenges, we propose Attribute-guided multI-hop Data Expansion (AIDE), a novel data synthesis framework that uses a multi-hop process to expand very few seed data points while ensuring data diversity and task relevance. AIDE extracts the main topic and key knowledge attributes from the seeds to guide the synthesis steps. The process repeats for K hops, using the generated data as seeds. To prevent irrelevant data generation as the hop depth increases, AIDE incorporates a residual connection mechanism. Our empirical results show that AIDE enables fine-tuning of Mistral-7B, Llama-3.1-8B and Llama-3.2-3B from 10 seeds, surpassing the models fine-tuned on human curated data. Furthermore, AIDE outperforms state-of-the-art data synthesis methods, such as Evol-Instruct, by over 30% in task-specific fine-tuning. Code is available at https://github.com/Code4Graph/AIDE.",AIDE 提出一种基于属性引导的多跳数据扩增方法，可从仅有的少量种子样本中持续生成兼具任务相关性与多样性的高质量训练数据，并在任务特定微调中显著优于人工整理数据和现有数据合成方法。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.2117036262765786,large language model,,https://aclanthology.org/2025.acl-industry.77/,https://aclanthology.org/2025.acl-industry.77.pdf,open,pdf/2026-06-19_12_AIDE_ Attribute-Guided MultI-Hop Data Expansion for Data Scarcity in Task-Specific Fine-tuning.pdf,downloaded
13,Partially Shared Concept Bottleneck Models,Delong Zhao; Qiang Huang; Di Yan; Yiqun Sun; Jun Yu,"Concept Bottleneck Models (CBMs) enhance interpretability by introducing a layer of human-understandable concepts between inputs and predictions. While recent methods automate concept generation using Large Language Models (LLMs) and Vision-Language Models (VLMs), they still face three fundamental challenges: poor visual grounding, concept redundancy, and the absence of principled metrics to balance predictive accuracy and concept compactness. We introduce PS-CBM, a Partially Shared CBM framework that addresses these limitations through three core components: (1) a multimodal concept generator that integrates LLM-derived semantics with exemplar-based visual cues; (2) a Partially Shared Concept Strategy that merges concepts based on activation patterns to balance specificity and compactness; and (3) Concept-Efficient Accuracy (CEA), a post-hoc metric that jointly captures both predictive accuracy and concept compactness. Extensive experiments on eleven diverse datasets show that PS-CBM consistently outperforms state-of-the-art CBMs, improving classification accuracy by 1.0%–7.4% and CEA by 2.0%–9.5%, while requiring significantly fewer concepts. These results underscore PS-CBM’s effectiveness in achieving both high accuracy and strong interpretability.",PS-CBM 通过结合 LLM 语义与示例视觉线索生成更具视觉依据的概念、利用部分共享概念策略压缩冗余，并提出同时衡量准确率与概念紧凑性的 CEA 指标，在 11 个数据集上以更少概念实现了比现有 CBM 更高的分类性能与可解释性。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i15.38312,Explainable Artificial Intelligence (XAI); Multimodal Machine Learning Applications; Domain Adaptation and Few-Shot Learning,3.2107282834932716,large language model,0,https://doi.org/10.1609/aaai.v40i15.38312,,diamond,,no_pdf_url
14,Span Labeling with Large Language Models: Shell vs. Meat,Phoebe Mulcaire; Nitin Madnani,"We present a method for labeling spans of text with large language models (LLMs) and apply it to the task of identifying shell language, language which plays a structural or connective role without constituting the main content of a text. We compare several recent LLMs by evaluating their “annotations” against a small human-curated test set, and train a smaller supervised model on thousands of LLM-annotated examples. The described method enables workflows that can learn complex or nuanced linguistic phenomena without tedious, large-scale hand-annotations of training data or specialized feature engineering.",本文提出一种利用大语言模型进行文本片段标注的方法，并以识别“壳层语言”（承担结构或连接作用而非主要内容的语言）为例验证其有效性：先用LLM生成标注、再以少量人工测试集评估并训练小型监督模型，从而在无需大规模人工标注或复杂特征工程的情况下学习细致语言现象。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.2081034989961594,large language model,,https://aclanthology.org/2025.bea-1.62/,https://aclanthology.org/2025.bea-1.62.pdf,open,pdf/2026-06-19_14_Span Labeling with Large Language Models_ Shell vs. Meat.pdf,downloaded
15,FlorE: Integrating Full Lorentz Group and Directional Offsets for Effective Knowledge Graph Embedding,Zehua Duo; Jiang Li; Xiangdong Su; Guanglai Gao,"Knowledge Graph Embedding (KGE) aims to map entities and relationships into a continuous vector space to facilitate reasoning and downstream tasks. Although previous KGE methods based on Euclidean, complex spaces, or hyperbolic spaces have performed well, they still struggle to effectively model Z-Paradox relation patterns which account for a large proportion in each knowledge graph. To address this issue, we propose a novel KGE method **FlorE** which integrates full Lorentz Group and directional offset operation in hyperbolic space for KGE task. Specifically, we incorporates the full Lorentz Group to enable the same relation in knowledge graph (KG) to perform indefinite isometry, thus avoiding the overlapping of entities. Meanwhile, we implement directional offset operation via exponential mapping to transform the relations to the same Lorentz manifold of the entities, thus maintaining geometric consistency for the relations and entities in KG. By integrating these two techniques, FlorE can effectively model the Z-Paradox relation patterns and improve the representation learning ability for KGs. Experiments on the five benchmark datasets demonstrate that our method achieves state-of-the-art performance. For the Z-Paradox relation patterns, the improvement achieves **26.7%**, **15.6%**, **35.4%**, **33.7%**, and **31.5%** on FB15k-237, WN18RR, CoDEx-S, CoDEx-M and CoDEx-L, respectively.",FlorE 通过在双曲空间中结合完整洛伦兹群的不定等距变换与基于指数映射的方向偏移操作，更有效地建模知识图谱中常见的 Z-Paradox 关系模式，并在五个基准数据集上取得了最先进表现。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i25.39238,Advanced Graph Neural Networks; Machine Learning in Healthcare; Topic Modeling,3.2055090905037185,knowledge graph,0,https://doi.org/10.1609/aaai.v40i25.39238,,diamond,,no_pdf_url
16,SubGCache: Accelerating Graph-based RAG with Subgraph-level KV Cache,Qiuyu Zhu; Liang Jie Zhang; Qianxiong Xu; Chong Long; Jie Zhang,"Graph-based retrieval-augmented generation (RAG) enables large language models (LLMs) to incorporate structured knowledge via graph retrieval as contextual input, enhancing more accurate and context-aware reasoning. We observe that for different queries, it could retrieve similar subgraphs as prompts, and thus we propose SubGCache, which aims to reduce inference latency by reusing computation across queries with similar structural prompts (i.e., subgraphs). Specifically, SubGCache clusters queries based on subgraph embeddings, constructs a representative subgraph for each cluster, and pre-computes the key-value (KV) cache of the representative subgraph. For each query with its retrieved subgraph within a cluster, it reuses the pre-computed KV cache of the representative subgraph of the cluster without computing the KV tensors again for saving computation. Extensive experiments on three datasets across multiple LLM backbones and graph-based RAG frameworks demonstrate that SubGCache consistently reduces inference latency with comparable and even improved generation quality, achieving up to 6.68x reduction in time-to-first-token (TTFT).",SubGCache 通过按子图相似性对图RAG查询聚类、为每类代表性子图预计算并复用 KV Cache，从而在几乎不损失甚至提升生成质量的情况下，显著降低推理延迟，并将首词生成时间最高加速至 6.68 倍。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i41.40827,Advanced Graph Neural Networks; Topic Modeling; Multimodal Machine Learning Applications,3.2051065596893684,large language model,1,https://doi.org/10.1609/aaai.v40i41.40827,https://ojs.aaai.org/index.php/AAAI/article/download/40827/44788,diamond,,failed
17,Enhanced Data Synthesis for LLM through Reasoning Structures Generated by Hierarchical GFlowNet,Tianpeng Bu; Minying Zhang; Hongtao Duan; Shurui Li; Lulu Hu; Yu Li,"Large language models (LLMs) excel in problem-solving but require training data with diverse reasoning processes. Existing methods mainly optimize instruction-response pairs but lack a systematic design for the underlying reasoning structure. This paper proposes RSS: a Reasoning Structure driven data Synthesis method. We first proactively develop a hierarchical GFlowNet to construct reasoning structures efficiently through a coarse-to-fine directed acyclic graph (DAG) growth process. Then reasoning DAGs are leveraged to actively guide the instruction generation via an iterative suggester-editor workflow and enhance response quality using a structure-aware strategy. Experiments show that LLMs trained on our synthetic datasets achieve 48.50%, 84.00%, 79.90% for AlpacaEval2, GSM8K and HumanEval, outperforming existing data synthesis methods.",本文提出RSS方法，利用分层GFlowNet生成由粗到细扩展的推理DAG来指导指令与回答的数据合成，从而为LLM构造更丰富的推理过程训练数据，并在AlpacaEval2、GSM8K和HumanEval上显著优于现有方法。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.2039763875555582,large language model,,https://aclanthology.org/2025.findings-acl.821/,https://aclanthology.org/2025.findings-acl.821.pdf,open,pdf/2026-06-19_17_Enhanced Data Synthesis for LLM through Reasoning Structures Generated by Hierarchical GFlowNet.pdf,downloaded
18,Cross-Granularity Hypergraph Retrieval-Augmented Generation for Multi-hop Question Answering,Changjian Wang; Weihong Deng; Weili Guan; Quan Lu; Ning Jiang,"Multi-hop question answering (MHQA) requires integrating knowledge scattered across multiple passages to derive the correct answer. Traditional retrieval-augmented generation (RAG) methods primarily focus on coarse-grained textual semantic similarity and ignore structural associations among dispersed knowledge, which limits their effectiveness in MHQA tasks. GraphRAG methods address this by leveraging knowledge graphs (KGs) to capture structural associations, but they tend to overly rely on structural information and fine-grained word- or phrase-level retrieval, resulting in an underutilization of textual semantics. In this paper, we propose a novel RAG approach called HGRAG for MHQA that achieves cross-granularity integration of structural and semantic information via hypergraphs. Structurally, we construct an entity hypergraph where fine-grained entities serve as nodes and coarse-grained passages as hyperedges, and establish knowledge association through shared entities. Semantically, we design a hypergraph retrieval method that integrates fine-grained entity similarity and coarse-grained passage similarity via hypergraph diffusion. Finally, we employ a retrieval enhancement module, which further refines the retrieved results both semantically and structurally, to obtain the most relevant passages as context for answer generation with the LLM. Experimental results on benchmark datasets demonstrate that our approach outperforms state-of-the-art methods in QA performance, and achieves a 6× speedup in retrieval efficiency.",HGRAG 通过将实体作为节点、段落作为超边构建跨粒度超图，并结合超图扩散统一细粒度结构关联与粗粒度文本语义检索，从而显著提升多跳问答的准确率且实现 6 倍检索加速。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i39.40623,Topic Modeling; Advanced Graph Neural Networks; Multimodal Machine Learning Applications,3.2039328805363,diffusion; knowledge graph,2,https://doi.org/10.1609/aaai.v40i39.40623,https://ojs.aaai.org/index.php/AAAI/article/download/40623/44584,diamond,,failed
19,Seeing What Tastes Good: Revisiting Multimodal Distributional Semantics in the Billion Parameter Era,Dan Oneata; Desmond Elliott; Stella Frank,"Human learning and conceptual representation is grounded in sensorimotor experience, in contrast to state-of-the-art foundation models. In this paper, we investigate how well such large-scale models, trained on vast quantities of data, represent the semantic feature norms of concrete object concepts, e.g. a ROSE is red, smells sweet, and is a flower. More specifically, we use probing tasks to test which properties of objects these models are aware of. We evaluate image encoders trained on image data alone, as well as multimodally-trained image encoders and language-only models, on predicting an extended denser version of the classic McRae norms and the newer Binder dataset of attribute ratings. We find that multimodal image encoders slightly outperform language-only approaches, and that image-only encoders perform comparably to the language models, even on non-visual attributes that are classified as “encyclopedic” or “function”. These results offer new insights into what can be learned from pure unimodal learning, and the complementarity of the modalities.",论文提出：在十亿参数时代，利用探测任务评估大规模图像、语言与多模态模型对具体概念语义属性的掌握后发现，多模态图像编码器略优于纯语言模型，而纯图像编码器甚至在“百科/功能”等非视觉属性上也表现相当，说明单模态学习已能获得丰富语义知识且不同模态具有互补性。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.2012321863572932,foundation model,,https://aclanthology.org/2025.findings-acl.1240/,https://aclanthology.org/2025.findings-acl.1240.pdf,open,pdf/2026-06-19_19_Seeing What Tastes Good_ Revisiting Multimodal Distributional Semantics in the Billion Parameter Era.pdf,downloaded
20,GNN-RAG: Graph Neural Retrieval for Efficient Large Language Model Reasoning on Knowledge Graphs,Costas Mavromatis; George Karypis,"Retrieval-augmented generation (RAG) in Knowledge Graph Question Answering (KGQA) enhances the context of Large Language Models (LLMs) by incorporating information retrieved from the Knowledge Graph (KG). Most recent approaches rely on costly LLM calls to generate executable relation paths or traverse the KG, which is inefficient in complex KGQA tasks, such as those involving multi-hop or multi-entity questions. We introduce the GNN-RAG framework, which utilizes lightweight Graph Neural Networks (GNNs) for effective and efficient graph retrieval. The GNN learns to assign importance weights to nodes based on their relevance to the question, as well as the relevance of their neighboring nodes. This enables the framework to effectively handle context from deeper parts of the graph, improving retrieval performance. GNN-RAG retrieves the shortest paths connecting question entities to GNN answer candidates, providing this information as context for the LLM. Experimental results show that GNN-RAG achieves effective retrieval on two widely used KGQA benchmarks (WebQSP and CWQ), outperforming or matching GPT-4 performance with a 7B tuned LLM. Additionally, GNN-RAG excels on multi-hop and multi-entity questions outperforming LLM-based retrieval approaches by 8.9–15.5% points at answer F1. Furthermore, it surpasses long-context inference while using 9× fewer KG tokens. The code is provided in https://github.com/cmavro/GNN-RAG .",GNN-RAG提出用轻量级图神经网络替代高成本LLM进行知识图谱检索，通过学习节点及邻居与问题的相关性来高效提取多跳/多实体推理所需上下文，并在WebQSP和CWQ上以更少图谱token取得匹敌或超越GPT-4的KGQA效果。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.2011219598219363,knowledge graph; large language model,,https://aclanthology.org/2025.findings-acl.856/,https://aclanthology.org/2025.findings-acl.856.pdf,open,pdf/2026-06-19_20_GNN-RAG_ Graph Neural Retrieval for Efficient Large Language Model Reasoning on Knowledge Graphs.pdf,downloaded
21,What Makes a Good Reasoning Chain? Uncovering Structural Patterns in Long Chain-of-Thought Reasoning,Gangwei Jiang; Yahui Liu; Zhaoyi Li; Wei Bi; Fuzheng Zhang; Linqi Song; Ying Wei; Defu Lian,"Recent advances in reasoning with large language models (LLMs) have popularized Long Chain-of-Thought (LCoT), a strategy that encourages deliberate and step-by-step reasoning before producing a final answer. While LCoTs have enabled expert-level performance in complex tasks, how the internal structures of their reasoning chains drive, or even predict, the correctness of final answers remains a critical yet underexplored question. In this work, we present LCoT2Tree, an automated framework that converts sequential LCoTs into hierarchical tree structures and thus enables deeper structural analysis of LLM reasoning. Using graph neural networks (GNNs), we reveal that structural patterns extracted by LCoT2Tree, including exploration, backtracking, and verification, serve as stronger predictors of final performance across a wide range of tasks and models. Leveraging an explainability technique, we further identify critical thought patterns such as over-branching that account for failures. Beyond diagnostic insights, the structural patterns by LCoT2Tree support practical applications, including improving Best-of-N decoding effectiveness. Overall, our results underscore the critical role of internal structures of reasoning chains, positioning LCoT2Tree as a powerful tool for diagnosing, interpreting, and improving reasoning in LLMs.",TL;DR：本文提出 LCoT2Tree，将大语言模型的长链式思维转化为层次树结构，并发现其中的探索、回溯和验证等结构模式比文本内容本身更能预测推理成败，同时还能用于诊断失败原因并提升如 Best-of-N 解码等推理效果。,acl_anthology,conference,EMNLP,formally_published,2025-01-01,,,3.2010227664394577,large language model,,https://aclanthology.org/2025.emnlp-main.329/,https://aclanthology.org/2025.emnlp-main.329.pdf,open,pdf/2026-06-19_21_What Makes a Good Reasoning Chain_ Uncovering Structural Patterns in Long Chain-of-Thought Reasoning.pdf,downloaded
22,You Don’t Need Pre-Built Graphs for RAG: Retrieval Augmented Generation with Adaptive Reasoning Structures,Shengyuan Chen; Chuang Zhou; Zheng Yuan; Qinggang Zhang; Zeyang Cui; Hao Chen; Yilin Xiao; Jiannong Cao; Xiao Huang,"Large language models (LLMs) often suffer from hallucination, generating factually incorrect statements when handling questions beyond their knowledge and perception. Retrieval-augmented generation (RAG) addresses this by retrieving query-relevant contexts from knowledge bases to support LLM reasoning. Recent advances leverage pre-constructed graphs to capture the relational connections among distributed documents, showing remarkable performance in complex tasks. However, existing Graph-based RAG (GraphRAG) methods rely on a costly process to transform the corpus into a graph, introducing overwhelming token cost and update latency. Moreover, real-world queries vary in type and complexity, requiring different logic structures for accurate reasoning. The pre-built graph may not align with these required structures, resulting in ineffective knowledge retrieval. To this end, we propose a Logic-aware Retrieval Augmented Generation framework (LogicRAG) that dynamically extracts reasoning structures at inference time to guide adaptive retrieval without any pre-built graph. LogicRAG begins by decomposing the input query into a set of subproblems and constructing a directed acyclic graph (DAG) to model the logical dependencies among them. To support coherent multi-step reasoning, LogicRAG then linearizes the graph using topological sort, so that subproblems can be addressed in a logically consistent order. Besides, LogicRAG applies graph pruning to reduce redundant retrieval and uses context pruning to filter irrelevant context, significantly reducing the overall token cost. Extensive experiments demonstrate that LogicRAG achieves both superior performance and efficiency compared to state-of-the-art baselines.",LogicRAG 无需预先构建文档图，而是在推理时动态将查询分解为带逻辑依赖的子问题 DAG，并结合图剪枝与上下文剪枝实现自适应检索，从而以更低成本和更高效率提升复杂 RAG 任务的准确性。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i36.40278,Advanced Graph Neural Networks; Topic Modeling; Multimodal Machine Learning Applications,3.200188184162581,large language model,2,https://doi.org/10.1609/aaai.v40i36.40278,,diamond,,no_pdf_url
23,AGRec: Adapting Autoregressive Decoders with Graph Reasoning for LLM-based Sequential Recommendation,Xinfeng Wang; Jin Cui; Fumiyo Fukumoto; Yoshimi Suzuki,"Autoregressive decoders in large language models (LLMs) excel at capturing users’ sequential behaviors for generative recommendations. However, they inherently struggle to leverage graph-structured user-item interactions, which are widely recognized as beneficial. This paper presents AGRec, adapting LLMs’ decoders with graph reasoning for recommendation. We reveal that LLMs and graph neural networks (GNNs) manifest complementary strengths in distinct user domains. Building on this, we augment the decoding logits of LLMs with an auxiliary GNN model to optimize token generation. Moreover, we introduce a rankable finite state machine to tackle two challenges: (1) adjusting autoregressive generation with discriminative decoders that directly predict user-item similarity, and (2) token homogeneity, where LLMs often generate items with similar prefix tokens, narrowing the scope of beam search. This approach offers a novel perspective to enhance LLMs with graph knowledge. Our AGRec outperforms state-of-the-art models in sequential recommendations. Our code is available online.",AGRec 通过用辅助 GNN 增强大语言模型自回归解码器的 logits，并结合可排序有限状态机解决判别式打分与同质前缀 token 问题，从而融合序列建模与图结构推理的互补优势，显著提升了序列推荐效果。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.198694224106324,large language model,,https://aclanthology.org/2025.findings-acl.369/,https://aclanthology.org/2025.findings-acl.369.pdf,open,pdf/2026-06-19_23_AGRec_ Adapting Autoregressive Decoders with Graph Reasoning for LLM-based Sequential Recommendation.pdf,downloaded
24,Decoding on Graphs: Faithful and Sound Reasoning on Knowledge Graphs through Generation of Well-Formed Chains,Kun Li; Tianhua Zhang; Xixin Wu; Hongyin Luo; James R. Glass; Helen M. Meng,"Knowledge Graphs (KGs) can serve as reliable knowledge sources for question answering (QA) due to their structured representation of knowledge. Existing research on the utilization of KG for large language models (LLMs) prevalently relies on subgraph retriever or iterative prompting, overlooking the potential synergy of LLMs’ step-wise reasoning capabilities and KGs’ structural nature. In this paper, we present DoG (Decoding on Graph), a novel framework that facilitates a deep synergy between LLMs and KGs. We first define a concept, well-formed chain, which consists of a sequence of interrelated fact triplets on the KGs, starting from question entities and leading to answers. We argue that this concept can serve as a principle for making faithful and sound reasoning for KGQA. To enable LLMs to generate well-formed chains, we propose graph-aware constrained decoding, in which a constraint derived from the topology of the KG regulates the decoding process of the LLMs. This constrained decoding method ensures the generation of well-formed chains while making full use of the step-wise reasoning capabilities of LLMs. Based on the above, DoG, a training-free approach, is able to provide faithful and sound reasoning trajectories grounded on the KGs. Experiments across various KGQA tasks with different background KGs demonstrate that DoG achieves superior and robust performance. DoG also shows general applicability with various open-source LLMs.",DoG 提出一种无需训练的 KGQA 框架，通过图感知约束解码引导大语言模型在知识图谱上生成从问题实体到答案的“良构链”，从而实现忠实、可靠且鲁棒的逐步推理。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.193938883369581,knowledge graph; large language model,,https://aclanthology.org/2025.acl-long.1186/,https://aclanthology.org/2025.acl-long.1186.pdf,open,pdf/2026-06-19_24_Decoding on Graphs_ Faithful and Sound Reasoning on Knowledge Graphs through Generation of Well-Formed Chains.pdf,downloaded
25,PathRAG: Pruning Graph-based Retrieval Augmented Generation with Relational Paths,BoYu Chen; Zirui Guo; Zidan Yang; Yuluo Chen; Junze Chen; Zhenghao Liu; Chuan Shi; Cheng Yang,"Retrieval-augmented generation (RAG) improves the response quality of large language models (LLMs) by retrieving knowledge from external databases. Typical RAG approaches split the text database into chunks, organizing them in a flat structure for efficient searches. To better capture the inherent dependencies and structured relationships across the text database, researchers propose to organize textual information into an indexing graph, known as graph-based RAG. However, we argue that the limitation of current graph-based RAG methods lies in the redundancy of the retrieved information, rather than its insufficiency. Moreover, previous methods use a flat structure to organize retrieved information within the prompts, leading to suboptimal performance. To overcome these limitations, we propose PathRAG, which retrieves key relational paths from the indexing graph, and converts these paths into textual form for prompting LLMs. Specifically, PathRAG effectively reduces redundant information with flow-based pruning, while guiding LLMs to generate more logical and coherent responses with path-based prompting. Experimental results show that PathRAG consistently outperforms state-of-the-art baselines across six datasets and five evaluation dimensions.",PathRAG 通过在图索引中检索并剪枝关键关系路径、再以路径化提示组织输入，减少图式 RAG 的冗余信息并提升回答的逻辑性与连贯性，从而在六个数据集和五项评测维度上优于现有最先进方法。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i36.40268,Topic Modeling; Multimodal Machine Learning Applications; Advanced Graph Neural Networks,3.193806049916496,large language model,5,https://doi.org/10.1609/aaai.v40i36.40268,,diamond,,no_pdf_url
26,Evolving Generalist Virtual Agents with Generative and Associative Memory,Zhenkui Zhang; Wendong Bu; Kaihang Pan; Bingchen Miao; Wenqiao Zhang; Guoming Wang; Wei Ji; Rui Tang; Juncheng Li; Siliang Tang,"Generalist Virtual Agents (GVAs) powered by Multimodal Large Language Models (MLLMs) exhibit impressive capabilities. However, their long-term learning is hampered by a core limitation: a failure to evolve beyond existing trajectories. This stems from memory systems that treat experiences as isolated fragments and rely on brittle semantic retrieval, preventing the synthesis of novel solutions from disparate knowledge. To address this, we introduce CA3Mem, a framework inspired by the human hippocampus that organizes experiences into a structured memory graph. Leveraging this graph, CA3Mem features two key innovations: 1) a generative memory recombination mechanism that synthesizes novel solutions to drive agent evolution, and 2) an associative retrieval algorithm that employs spreading activation to recall a comprehensive and contextually-aware set of experiences. Experiments on OSWorld and WebArena demonstrate that CA3Mem significantly enhances agent capabilities, leading to marked improvements in long-horizon planning, compositional generalization for novel tasks, and continuous adaptation from experience.",CA3Mem 受人类海马体启发，通过构建结构化记忆图并结合生成式记忆重组与联想式检索，使通用虚拟智能体能够从分散经验中合成新解法，从而显著提升长程规划、新任务组合泛化和持续学习能力。,openalex,conference,Proceedings of the AAAI Conference on Artificial Intelligence,formally_published,2026-03-14,https://doi.org/10.1609/aaai.v40i15.38300,Multimodal Machine Learning Applications; Social Robot Interaction and HRI; Reinforcement Learning in Robotics,3.1922754689118364,large language model; multimodal large language model,0,https://doi.org/10.1609/aaai.v40i15.38300,https://ojs.aaai.org/index.php/AAAI/article/download/38300/42262,diamond,,failed
27,HyKGE: A Hypothesis Knowledge Graph Enhanced RAG Framework for Accurate and Reliable Medical LLMs Responses,Xinke Jiang; Ruizhe Zhang; Yongxin Xu; Rihong Qiu; Yue Fang; Zhiyuan Wang; Jinyi Tang; Hongxin Ding; Xu Chu; Junfeng Zhao; Yasha Wang,"In this paper, we investigate the retrieval-augmented generation (RAG) based on Knowledge Graphs (KGs) to improve the accuracy and reliability of Large Language Models (LLMs). Recent approaches suffer from insufficient and repetitive knowledge retrieval, tedious and time-consuming query parsing, and monotonous knowledge utilization. To this end, we develop a Hypothesis Knowledge Graph Enhanced (HyKGE) framework, which leverages LLMs’ powerful reasoning capacity to compensate for the incompleteness of user queries, optimizes the interaction process with LLMs, and provides diverse retrieved knowledge. Specifically, HyKGE explores the zero-shot capability and the rich knowledge of LLMs with Hypothesis Outputs to extend feasible exploration directions in the KGs, as well as the carefully curated prompt to enhance the density and efficiency of LLMs’ responses. Furthermore, we introduce the HO Fragment Granularity-aware Rerank Module to filter out noise while ensuring the balance between diversity and relevance in retrieved knowledge. Experiments on two Chinese medical multiple-choice question datasets and one Chinese open-domain medical Q&A dataset with two LLM turbos demonstrate the superiority of HyKGE in terms of accuracy and explainability. Code is available at https://github.com/Artessay/HyKGE.",HyKGE 是一种面向医疗问答的知识图谱增强 RAG 框架，它通过利用大语言模型生成“假设输出”来补全查询、扩展知识图谱检索方向，并结合细粒度重排序提升检索知识的相关性与多样性，从而显著提高医疗大模型回答的准确性、可靠性和可解释性。,acl_anthology,conference,ACL,formally_published,2025-01-01,,,3.192219094320628,knowledge graph; large language model,,https://aclanthology.org/2025.acl-long.580/,https://aclanthology.org/2025.acl-long.580.pdf,open,pdf/2026-06-19_27_HyKGE_ A Hypothesis Knowledge Graph Enhanced RAG Framework for Accurate and Reliable Medical LLMs Responses.pdf,downloaded
